wilayah_kode,wilayah,tahun,value
2102,Bintan,2017,72.91
9410,Paniai,2016,54.34
7111,Bolaang Mongondow Timur,2016,64.44
3175,Kota Jakarta Utara,2010,75.15
1607,Banyu Asin,2021,67.13
8100,MALUKU,2014,66.74
3171,Kota Jakarta Selatan,2018,84.44
8172,Kota Tual,2013,64.16
5106,Bangli,2019,69.35
7205,Donggala,2015,63.82
9402,Jayawijaya,2020,58.03
1277,Kota Padangsidimpuan,2024,76.96
3208,Kuningan,2011,65.04
1605,Musi Rawas,2024,68.95
7109,Minahasa Tenggara,2012,67.1
3400,D I YOGYAKARTA,2013,76.44
5316,Sumba Tengah,2022,62.71
3513,Probolinggo,2023,67.79
3212,Indramayu,2022,68.55
9605,Paniai,2023,57.91
6172,Kota Singkawang,2023,73.39
3518,Nganjuk,2019,71.71
8102,Maluku Tenggara,2016,64.2
7207,Buol,2010,62.21
9402,Jayawijaya,2023,60.5
3211,Sumedang,2010,66.04
1771,Kota Bengkulu,2022,80.99
1706,Mukomuko,2016,66.52
7407,Wakatobi,2020,69.48
1115,Nagan Raya,2019,69.11
1275,Kota Medan,2024,82.76
3372,Kota Surakarta,2021,82.62
1903,Bangka Barat,2014,66.43
9414,Mappi,2012,55.09
3514,Pasuruan,2019,68.29
3509,Jember,2014,62.64
1603,Muara Enim,2020,68.74
7603,Mamasa,2016,63.51
7413,Muna Barat,2019,64.45
1402,Indragiri Hulu,2019,70.05
1223,Labuhan Batu Utara,2022,72.77
7403,Konawe,2024,73.39
1173,Kota Langsa,2018,76.34
7300,SULAWESI SELATAN,2020,71.93
3673,Kota Serang,2020,72.16
6504,Nunukan,2015,63.35
8171,Kota Ambon,2010,76.07
8203,Kepulauan Sula,2021,63.8
2101,Karimun,2012,67.67
1600,SUMATERA SELATAN,2013,66.16
1904,Bangka Tengah,2019,70.33
6110,Melawi,2011,61.18
7106,Minahasa Utara,2021,74.11
2172,Kota Tanjung Pinang,2023,80.23
6409,Penajam Paser Utara,2011,66.92
9432,Yalimo,2011,40.45
3523,Tuban,2023,70.34
3203,Cianjur,2024,67.24
3522,Bojonegoro,2014,65.27
7209,Tojo Una-Una,2015,61.33
3575,Kota Pasuruan,2021,75.62
1115,Nagan Raya,2011,64.24
6107,Sintang,2019,66.7
3274,Kota Cirebon,2023,76.46
3519,Madiun,2023,72.97
1402,Indragiri Hulu,2016,68.67
9107,Sorong,2023,67.49
5200,NUSA TENGGARA BARAT,2022,69.46
7208,Parigi Moutong,2020,65.44
1103,Aceh Selatan,2013,62.27
1900,KEP. BANGKA BELITUNG,2017,69.99
3507,Malang,2024,72.68
7318,Tana Toraja,2017,66.82
1704,Kaur,2011,61.85
1101,Simeulue,2012,61.25
3502,Ponorogo,2015,68.16
3209,Cirebon,2016,66.7
9400,PAPUA,2023,72.41
8105,Kepulauan Aru,2024,65.83
1608,Ogan Komering Ulu Selatan,2022,65.87
1204,Tapanuli Tengah,2010,64.39
3529,Sumenep,2017,64.28
1703,Bengkulu Utara,2022,69.77
1901,Bangka,2022,72.95
1301,Kepulauan Mentawai,2021,61.35
9430,Lanny Jaya,2013,43.05
5302,Sumba Timur,2018,64.65
5200,NUSA TENGGARA BARAT,2019,68.14
1701,Bengkulu Selatan,2010,65.84
1216,Pakpak Bharat,2010,61.76
7171,Kota Manado,2018,78.41
5101,Jembrana,2018,71.65
1705,Seluma,2014,62.94
7304,Jeneponto,2013,60.55
1674,Kota Lubuklinggau,2018,74.09
1272,Kota Tanjung Balai,2019,68.51
1806,Lampung Utara,2019,67.63
3313,Karanganyar,2016,74.9
1611,Empat Lawang,2016,64.0
7100,SULAWESI UTARA,2023,74.36
1112,Aceh Barat Daya,2019,66.56
1612,Penukal Abab Lematang Ilir,2019,64.33
3601,Pandeglang,2022,65.84
5203,Lombok Timur,2018,65.35
6211,Gunung Mas,2015,69.24
3327,Pemalang,2013,61.81
7201,Banggai Kepulauan,2013,61.74
3323,Temanggung,2021,69.88
9415,Asmat,2017,48.49
1312,Pasaman Barat,2016,66.03
1276,Kota Binjai,2018,75.21
1705,Seluma,2019,66.69
7315,Pinrang,2021,71.45
9100,PAPUA BARAT,2018,63.74
7504,Bone Bolango,2024,72.38
7400,SULAWESI TENGGARA,2024,73.48
1813,Pesisir Barat,2013,58.95
3403,Gunung Kidul,2010,64.2
1215,Humbang Hasundutan,2018,67.96
6207,Lamandau,2018,69.7
3100,DKI JAKARTA,2012,77.53
1503,Sarolangun,2017,69.03
5106,Bangli,2020,69.36
7206,Toli-Toli,2024,68.37
5321,Malaka,2016,58.29
7109,Minahasa Tenggara,2011,66.07
5107,Karangasem,2018,66.49
1673,Kota Pagar Alam,2013,64.14
5311,Ende,2014,65.25
1605,Musi Rawas,2020,66.79
3315,Grobogan,2024,72.02
1222,Labuhan Batu Selatan,2022,72.16
1203,Tapanuli Selatan,2016,68.04
7202,Banggai,2015,67.44
1406,Kampar,2012,70.08
7415,Buton Selatan,2016,62.55
1217,Samosir,2018,69.99
9708,Pegunungan Bintang,2023,48.18
7316,Enrekang,2021,72.91
1613,Musi Rawas Utara,2018,63.75
7411,Kolaka Timur,2021,67.76
1471,Kota Pekanbaru,2021,81.58
1104,Aceh Tenggara,2011,64.27
3100,DKI JAKARTA,2011,76.98
1102,Aceh Singkil,2024,70.75
6271,Kota Palangka Raya,2017,79.69
8172,Kota Tual,2016,65.64
9109,Tambrauw,2011,45.97
9112,Pegunungan Arfak,2021,56.13
1771,Kota Bengkulu,2020,80.36
3375,Kota Pekalongan,2017,73.77
6308,Hulu Sungai Utara,2019,65.49
7209,Tojo Una-Una,2018,63.38
3503,Trenggalek,2011,64.27
1272,Kota Tanjung Balai,2011,64.13
5371,Kota Kupang,2015,77.95
5318,Nagekeo,2011,61.05
7309,Pangkajene dan Kepulauan,2021,69.21
3300,JAWA TENGAH,2020,71.87
1408,Bengkalis,2013,70.6
3211,Sumedang,2013,68.47
3529,Sumenep,2023,68.61
3512,Situbondo,2017,65.68
3301,Cilacap,2020,69.95
1707,Lebong,2016,65.58
1611,Empat Lawang,2014,63.17
1213,Langkat,2023,72.21
1302,Pesisir Selatan,2013,67.31
6172,Kota Singkawang,2019,71.72
7303,Bantaeng,2017,67.27
3274,Kota Cirebon,2020,74.89
3277,Kota Cimahi,2013,75.85
1371,Kota Padang,2018,82.25
7407,Wakatobi,2011,64.67
9403,Jayapura,2017,70.97
1106,Aceh Tengah,2014,70.96
3322,Semarang,2021,74.24
1400,RIAU,2016,71.2
1403,Indragiri Hilir,2017,66.17
7400,SULAWESI TENGGARA,2021,71.66
3603,Tangerang,2017,70.97
1971,Kota Pangkal Pinang,2022,79.24
3511,Bondowoso,2011,60.46
9401,Merauke,2013,66.88
1610,Ogan Ilir,2021,67.17
6204,Barito Selatan,2022,71.01
9417,Pegunungan Bintang,2011,36.61
6309,Tabalong,2012,67.36
3577,Kota Madiun,2013,78.41
3528,Pamekasan,2019,65.94
3522,Bojonegoro,2015,66.17
7206,Toli-Toli,2020,65.69
5203,Lombok Timur,2022,67.59
7401,Buton,2017,64.47
9432,Yalimo,2020,48.34
1804,Lampung Timur,2017,68.05
3172,Kota Jakarta Timur,2020,82.66
3520,Magetan,2012,69.56
7309,Pangkajene dan Kepulauan,2013,65.24
8204,Halmahera Selatan,2012,59.5
5201,Lombok Barat,2022,69.41
9502,Boven Digoel,2023,63.46
1402,Indragiri Hulu,2013,66.68
7503,Pohuwato,2022,66.53
1213,Langkat,2024,72.73
1700,BENGKULU,2015,68.59
1802,Tanggamus,2013,61.89
1213,Langkat,2021,71.35
8102,Maluku Tenggara,2023,67.57
9415,Asmat,2020,50.55
9108,Raja Ampat,2014,60.86
9608,Puncak Jaya,2022,49.84
7109,Minahasa Tenggara,2010,65.66
1673,Kota Pagar Alam,2017,66.81
7106,Minahasa Utara,2017,72.2
3171,Kota Jakarta Selatan,2013,82.72
7325,Luwu Timur,2020,73.22
7312,Soppeng,2024,71.39
3574,Kota Probolinggo,2021,73.66
1223,Labuhan Batu Utara,2012,67.84
1224,Nias Utara,2016,60.23
3572,Kota Blitar,2016,76.71
3512,Situbondo,2011,60.82
3500,JAWA TIMUR,2016,69.74
1613,Musi Rawas Utara,2015,62.32
7315,Pinrang,2022,71.97
1902,Belitung,2021,72.57
5318,Nagekeo,2019,65.88
3573,Kota Malang,2010,76.69
1702,Rejang Lebong,2017,68.61
3529,Sumenep,2010,57.27
3402,Bantul,2012,76.13
6110,Melawi,2015,63.78
1803,Lampung Selatan,2020,68.36
3324,Kendal,2024,74.34
6307,Hulu Sungai Tengah,2019,68.8
3527,Sampang,2011,55.17
9416,Yahukimo,2022,50.25
3506,Kediri,2018,71.07
8171,Kota Ambon,2023,82.06
1174,Kota Lhokseumawe,2022,78.04
7472,Kota Baubau,2018,74.67
5204,Sumbawa,2015,63.91
6110,Melawi,2019,65.54
3328,Tegal,2023,70.23
3329,Brebes,2024,68.46
3317,Rembang,2014,67.4
1114,Aceh Tamiang,2018,68.45
3304,Banjarnegara,2017,65.86
1214,Nias Selatan,2018,60.75
6200,KALIMANTAN TENGAH,2023,72.2
5106,Bangli,2012,64.53
2101,Karimun,2010,66.4
1221,Padang Lawas,2013,64.62
1306,Padang Pariaman,2017,68.9
9413,Boven Digoel,2020,61.53
3301,Cilacap,2021,70.42
1408,Bengkalis,2020,73.46
3672,Kota Cilegon,2022,73.95
7207,Buol,2022,68.72
1201,Nias,2021,62.74
3215,Karawang,2010,64.58
6501,Malinau,2011,68.15
3602,Lebak,2021,64.03
5205,Dompu,2012,62.6
1904,Bangka Tengah,2015,68.66
6409,Penajam Paser Utara,2023,73.3
7309,Pangkajene dan Kepulauan,2018,67.71
1312,Pasaman Barat,2015,65.26
8102,Maluku Tenggara,2017,64.94
5309,Flores Timur,2014,60.42
7304,Jeneponto,2024,66.38
1405,Siak,2017,73.18
3174,Kota Jakarta Barat,2023,83.02
1509,Bungo,2015,68.34
7401,Buton,2024,68.88
1224,Nias Utara,2014,59.18
1225,Nias Barat,2023,63.7
1277,Kota Padangsidimpuan,2016,73.42
3202,Sukabumi,2017,65.49
5205,Dompu,2018,66.97
3502,Ponorogo,2011,65.28
1308,Lima Puluh Kota,2010,64.64
1410,Kepulauan Meranti,2020,65.5
6107,Sintang,2017,65.16
9413,Boven Digoel,2023,63.46
3502,Ponorogo,2010,64.13
9416,Yahukimo,2019,49.25
3213,Subang,2021,69.13
3514,Pasuruan,2012,62.31
7305,Takalar,2017,65.48
9414,Mappi,2014,55.74
1802,Tanggamus,2010,60.09
9414,Mappi,2011,54.61
6200,KALIMANTAN TENGAH,2016,69.13
6409,Penajam Paser Utara,2019,71.64
1101,Simeulue,2013,61.68
7106,Minahasa Utara,2013,70.19
1704,Kaur,2020,66.99
7200,SULAWESI TENGAH,2011,64.27
3508,Lumajang,2014,62.33
7407,Wakatobi,2022,70.85
1500,JAMBI,2018,70.65
1600,SUMATERA SELATAN,2019,70.02
1801,Lampung Barat,2023,69.11
3404,Sleman,2011,80.04
8102,Maluku Tenggara,2010,60.58
1113,Gayo Lues,2023,68.93
6213,Murung Raya,2022,68.63
7601,Majene,2023,68.62
1116,Aceh Jaya,2019,69.74
3400,D I YOGYAKARTA,2017,78.89
3503,Trenggalek,2017,68.1
2104,Lingga,2021,65.83
1805,Lampung Tengah,2013,66.57
8205,Halmahera Utara,2010,61.46
5311,Ende,2011,62.78
8103,Maluku Tengah,2020,71.25
5311,Ende,2010,61.92
3303,Purbalingga,2022,69.54
3500,JAWA TIMUR,2023,73.38
7106,Minahasa Utara,2018,73.05
1173,Kota Langsa,2023,78.36
3404,Sleman,2012,80.1
1101,Simeulue,2022,67.27
6204,Barito Selatan,2020,70.22
1306,Padang Pariaman,2021,70.76
1200,SUMATERA UTARA,2020,71.77
1905,Bangka Selatan,2020,66.9
3317,Rembang,2019,70.15
6102,Bengkayang,2015,64.65
6401,Paser,2010,66.54
3404,Sleman,2010,79.69
1601,Ogan Komering Ulu,2014,66.21
9412,Mimika,2023,75.91
5314,Rote Ndao,2021,62.6
1408,Bengkalis,2021,73.58
1217,Samosir,2016,68.82
3312,Wonogiri,2021,70.49
1203,Tapanuli Selatan,2021,70.33
8272,Kota Tidore Kepulauan,2015,67.45
3521,Ngawi,2017,69.27
5102,Tabanan,2010,70.68
7325,Luwu Timur,2010,68.47
3673,Kota Serang,2021,72.44
1371,Kota Padang,2023,83.58
3319,Kudus,2016,72.94
9400,PAPUA,2013,56.25
3204,Bandung,2018,71.75
3304,Banjarnegara,2021,67.86
3671,Kota Tangerang,2024,80.02
1612,Penukal Abab Lematang Ilir,2014,59.89
6302,Kotabaru,2018,68.32
1705,Seluma,2024,68.97
1504,Batang Hari,2023,71.02
9408,Kepulauan Yapen,2022,68.41
1211,Karo,2019,74.25
5104,Gianyar,2019,77.14
2103,Natuna,2024,74.56
3208,Kuningan,2016,67.51
1704,Kaur,2024,68.98
1202,Mandailing Natal,2012,62.26
1600,SUMATERA SELATAN,2021,70.24
9171,Kota Sorong,2016,76.33
1901,Bangka,2020,72.4
3514,Pasuruan,2024,70.73
1500,JAMBI,2012,66.94
9427,Supiori,2018,61.84
5307,Alor,2016,58.99
1116,Aceh Jaya,2021,69.84
3313,Karanganyar,2024,78.11
7316,Enrekang,2016,70.79
8204,Halmahera Selatan,2020,63.84
3376,Kota Tegal,2010,69.33
1613,Musi Rawas Utara,2024,67.4
3205,Garut,2014,62.23
5272,Kota Bima,2023,77.36
7201,Banggai Kepulauan,2019,65.13
3507,Malang,2019,70.35
3173,Kota Jakarta Pusat,2015,79.69
7200,SULAWESI TENGAH,2021,69.79
8208,Pulau Taliabu,2024,62.9
1401,Kuantan Singingi,2016,68.66
1506,Tanjung Jabung Timur,2021,64.91
3322,Semarang,2022,74.67
5302,Sumba Timur,2024,67.68
1110,Bireuen,2017,71.11
9607,Puncak,2024,45.6
7309,Pangkajene dan Kepulauan,2019,68.29
6504,Nunukan,2022,67.16
7322,Luwu Utara,2016,67.81
7605,Mamuju Utara / Pasangkayu,2019,67.27
1375,Kota Bukittinggi,2010,76.12
9999,INDONESIA,2010,66.53
1612,Penukal Abab Lematang Ilir,2018,63.49
3302,Banyumas,2016,70.49
7606,Mamuju Tengah,2014,61.48
6372,Kota Banjar Baru,2019,79.22
3320,Jepara,2019,71.88
6108,Kapuas Hulu,2013,62.63
3174,Kota Jakarta Barat,2014,79.38
9110,Maybrat,2018,58.16
3671,Kota Tangerang,2018,77.92
6403,Kutai Kartanegara,2011,68.47
1175,Kota Subulussalam,2011,59.34
3327,Pemalang,2011,59.66
6210,Pulang Pisau,2020,68.45
3373,Kota Salatiga,2018,82.41
6372,Kota Banjar Baru,2024,80.51
1274,Kota Tebing Tinggi,2018,74.5
7605,Mamuju Utara / Pasangkayu,2010,61.29
3320,Jepara,2020,71.99
7110,Bolaang Mongondow Selatan,2010,59.77
7601,Majene,2014,63.74
3217,Bandung Barat,2014,64.27
6404,Kutai Timur,2021,73.81
8205,Halmahera Utara,2019,67.75
6202,Kotawaringin Timur,2018,70.56
3520,Magetan,2016,71.94
7100,SULAWESI UTARA,2019,72.99
3321,Demak,2018,71.26
7501,Boalemo,2024,68.74
7101,Bolaang Mongondow,2020,67.89
7209,Tojo Una-Una,2013,60.32
3529,Sumenep,2022,67.87
3506,Kediri,2014,68.44
1603,Muara Enim,2019,68.88
7200,SULAWESI TENGAH,2010,63.29
1305,Tanah Datar,2014,68.51
1207,Labuhan Batu,2018,71.39
3526,Bangkalan,2021,64.36
7316,Enrekang,2018,72.15
1471,Kota Pekanbaru,2024,82.89
1108,Aceh Besar,2023,74.53
3576,Kota Mojokerto,2023,80.07
1272,Kota Tanjung Balai,2022,69.86
1702,Rejang Lebong,2014,66.55
1375,Kota Bukittinggi,2023,81.78
6208,Seruyan,2014,63.49
1808,Tulangbawang,2010,63.21
7171,Kota Manado,2020,78.93
1806,Lampung Utara,2017,66.58
1111,Aceh Utara,2011,64.22
1118,Pidie Jaya,2017,71.73
6402,Kutai Barat,2014,68.91
3326,Pekalongan,2017,68.4
6309,Tabalong,2022,73.13
7603,Mamasa,2012,61.95
1271,Kota Sibolga,2019,73.41
1311,Dharmasraya,2024,74.06
6302,Kotabaru,2024,70.61
9432,Yalimo,2012,41.84
5312,Ngada,2011,62.8
7313,Wajo,2020,69.15
1900,KEP. BANGKA BELITUNG,2022,72.24
5203,Lombok Timur,2012,60.73
1473,Kota Dumai,2019,74.64
1705,Seluma,2013,62.1
5315,Manggarai Barat,2019,63.5
6211,Gunung Mas,2010,66.33
6404,Kutai Timur,2020,73.0
9428,Mamberamo Raya,2016,49.0
7314,Sidenreng Rappang,2015,69.0
3376,Kota Tegal,2011,70.03
7208,Parigi Moutong,2019,65.47
9503,Mappi,2022,59.61
6305,Tapin,2021,70.31
6471,Kota Balikpapan,2011,76.02
5310,Sikka,2024,67.41
3208,Kuningan,2012,65.6
6104,Mempawah,2013,62.09
1971,Kota Pangkal Pinang,2016,76.73
1508,Tebo,2022,69.78
1173,Kota Langsa,2020,77.17
9102,Kaimana,2017,62.74
7271,Kota Palu,2010,77.39
7103,Kepulauan Sangihe,2014,66.82
3329,Brebes,2015,63.18
1703,Bengkulu Utara,2013,66.67
1278,Kota Gunungsitoli,2016,66.85
9101,Fakfak,2011,61.94
3402,Bantul,2019,80.01
1218,Serdang Bedagai,2023,71.75
1102,Aceh Singkil,2019,68.91
6100,KALIMANTAN BARAT,2023,69.41
5105,Klungkung,2021,71.75
3172,Kota Jakarta Timur,2024,84.65
3524,Lamongan,2011,66.21
5206,Bima,2017,65.01
9410,Paniai,2012,53.34
8171,Kota Ambon,2016,79.55
3502,Ponorogo,2016,68.93
9704,Tolikara,2023,51.48
1771,Kota Bengkulu,2021,80.54
6171,Kota Pontianak,2010,74.87
3271,Kota Bogor,2017,75.16
8206,Halmahera Timur,2010,60.06
8200,MALUKU UTARA,2017,67.2
7211,Banggai Laut,2018,64.8
3513,Probolinggo,2021,66.26
7601,Majene,2012,63.06
6302,Kotabaru,2010,63.64
7606,Mamuju Tengah,2015,62.22
6271,Kota Palangka Raya,2013,78.02
7305,Takalar,2013,62.58
1312,Pasaman Barat,2018,67.43
1171,Kota Banda Aceh,2018,84.37
1904,Bangka Tengah,2012,66.88
3402,Bantul,2018,79.45
3279,Kota Banjar,2021,71.92
1807,Way Kanan,2012,62.79
1312,Pasaman Barat,2017,66.83
1216,Pakpak Bharat,2015,65.53
6110,Melawi,2016,64.25
3518,Nganjuk,2014,69.59
7604,Mamuju,2024,70.4
7503,Pohuwato,2015,62.5
3371,Kota Magelang,2012,75.0
3578,Kota Surabaya,2019,82.22
5108,Buleleng,2018,71.7
1105,Aceh Timur,2014,63.57
6301,Tanah Laut,2018,68.49
5308,Lembata,2014,61.45
3578,Kota Surabaya,2021,82.31
1508,Tebo,2024,71.32
1201,Nias,2011,55.55
9434,Dogiyai,2021,55.0
1272,Kota Tanjung Balai,2023,70.59
3402,Bantul,2020,80.01
3319,Kudus,2011,69.89
9412,Mimika,2022,75.08
1707,Lebong,2017,65.87
9200,PAPUA BARAT DAYA,2024,68.63
5104,Gianyar,2010,71.45
1275,Kota Medan,2012,77.78
7601,Majene,2020,66.91
3375,Kota Pekalongan,2019,74.77
3512,Situbondo,2019,67.09
1509,Bungo,2023,71.06
1410,Kepulauan Meranti,2010,59.71
7604,Mamuju,2010,61.65
3518,Nganjuk,2022,72.93
7207,Buol,2015,65.61
6101,Sambas,2010,59.81
1220,Padang Lawas Utara,2018,68.77
5315,Manggarai Barat,2014,59.64
5302,Sumba Timur,2012,60.89
3201,Bogor,2018,69.69
1602,Ogan Komering Ilir,2011,61.68
7602,Polewali Mandar,2024,66.22
3571,Kota Kediri,2016,76.33
5171,Kota Denpasar,2022,84.37
1272,Kota Tanjung Balai,2010,63.47
3506,Kediri,2010,66.24
5313,Manggarai,2010,57.18
5305,Timor Tengah Utara,2019,63.34
1310,Solok Selatan,2018,68.45
3524,Lamongan,2016,70.34
3201,Bogor,2014,67.36
1701,Bengkulu Selatan,2019,70.27
9436,Deiyai,2021,49.96
3317,Rembang,2012,66.03
1611,Empat Lawang,2020,65.25
6101,Sambas,2012,61.53
1171,Kota Banda Aceh,2022,86.28
5303,Kupang,2015,62.04
8202,Halmahera Tengah,2011,59.34
1215,Humbang Hasundutan,2014,65.59
7318,Tana Toraja,2012,63.96
1374,Kota Padang Panjang,2013,74.54
3601,Pandeglang,2023,66.42
3273,Kota Bandung,2020,81.51
7409,Buton Utara,2016,65.95
3601,Pandeglang,2010,59.08
3604,Serang,2011,61.97
9408,Kepulauan Yapen,2021,67.72
3579,Kota Batu,2011,69.76
8203,Kepulauan Sula,2011,57.98
7471,Kota Kendari,2018,82.22
1276,Kota Binjai,2021,76.01
8208,Pulau Taliabu,2020,60.48
7500,GORONTALO,2015,65.86
1811,Mesuji,2014,58.71
2104,Lingga,2018,64.06
1204,Tapanuli Tengah,2024,71.52
7210,Sigi,2016,65.95
8109,Buru Selatan,2024,67.09
1405,Siak,2024,75.45
7208,Parigi Moutong,2015,62.79
1473,Kota Dumai,2023,75.66
3517,Jombang,2020,72.97
1101,Simeulue,2019,65.7
1118,Pidie Jaya,2021,73.6
6212,Barito Timur,2018,70.82
7109,Minahasa Tenggara,2014,67.86
8107,Seram Bagian Timur,2023,65.82
8271,Kota Ternate,2013,76.69
7107,Bolaang Mongondow Utara,2020,66.99
1707,Lebong,2011,62.43
7604,Mamuju,2018,67.11
1771,Kota Bengkulu,2017,78.82
6105,Sanggau,2022,66.91
6200,KALIMANTAN TENGAH,2021,71.25
6400,KALIMANTAN TIMUR,2013,73.21
7314,Sidenreng Rappang,2019,71.05
3522,Bojonegoro,2019,68.75
9471,Kota Jayapura,2024,81.67
5318,Nagekeo,2024,67.72
1708,Kepahiang,2013,64.44
3510,Banyuwangi,2024,73.11
1501,Kerinci,2024,73.11
6201,Kotawaringin Barat,2015,70.6
6307,Hulu Sungai Tengah,2016,67.07
6402,Kutai Barat,2011,66.92
7371,Kota Makasar,2021,82.66
1106,Aceh Tengah,2022,73.95
3600,BANTEN,2015,70.27
1607,Banyu Asin,2011,61.04
1700,BENGKULU,2013,67.5
7314,Sidenreng Rappang,2022,72.06
7407,Wakatobi,2018,68.52
1172,Kota Sabang,2016,73.36
6411,Mahakam Ulu,2021,67.95
6171,Kota Pontianak,2015,77.52
1301,Kepulauan Mentawai,2017,59.25
1107,Aceh Barat,2022,72.34
6209,Katingan,2013,65.29
7209,Tojo Una-Una,2012,59.55
1571,Kota Jambi,2017,76.74
5306,Belu,2018,61.86
7412,Konawe Kepulauan,2014,61.31
6502,Bulungan,2011,67.63
1373,Kota Sawah Lunto,2016,70.67
1202,Mandailing Natal,2021,67.19
1708,Kepahiang,2010,62.6
7472,Kota Baubau,2020,75.9
6200,KALIMANTAN TENGAH,2024,72.73
5313,Manggarai,2021,65.01
6111,Kayong Utara,2019,62.66
6301,Tanah Laut,2021,69.87
3173,Kota Jakarta Pusat,2017,80.49
9426,Waropen,2017,64.08
1302,Pesisir Selatan,2012,66.49
7301,Kepulauan Selayar,2016,64.95
9408,Kepulauan Yapen,2016,65.55
6503,Tana Tidung,2011,61.92
1109,Pidie,2020,70.63
9109,Tambrauw,2022,54.63
3303,Purbalingga,2024,70.69
1700,BENGKULU,2011,65.96
9102,Kaimana,2012,58.99
6305,Tapin,2023,72.0
6310,Tanah Bumbu,2012,66.13
7301,Kepulauan Selayar,2012,62.87
3514,Pasuruan,2015,65.04
6102,Bengkayang,2018,66.85
3302,Banyumas,2021,72.44
5102,Tabanan,2013,72.31
8200,MALUKU UTARA,2023,70.21
3101,Kep. Seribu,2021,72.1
9400,PAPUA,2022,71.76
1673,Kota Pagar Alam,2010,61.97
7316,Enrekang,2015,70.03
3175,Kota Jakarta Utara,2012,76.89
1210,Dairi,2023,73.27
1218,Serdang Bedagai,2018,69.69
1600,SUMATERA SELATAN,2017,68.86
3279,Kota Banjar,2013,68.01
7300,SULAWESI SELATAN,2019,71.66
3576,Kota Mojokerto,2022,79.32
1902,Belitung,2016,70.81
7202,Banggai,2021,70.6
1410,Kepulauan Meranti,2023,67.28
3202,Sukabumi,2013,63.63
7172,Kota Bitung,2022,74.7
9100,PAPUA BARAT,2024,67.02
7171,Kota Manado,2012,76.15
7305,Takalar,2023,68.9
6401,Paser,2013,69.61
1800,LAMPUNG,2023,71.15
3204,Bandung,2010,67.28
1500,JAMBI,2023,72.77
5303,Kupang,2011,59.74
1116,Aceh Jaya,2014,67.3
1100,ACEH,2013,68.3
3276,Kota Depok,2014,78.58
3310,Klaten,2019,75.29
3375,Kota Pekalongan,2022,75.9
3213,Subang,2010,63.54
1171,Kota Banda Aceh,2024,87.17
1507,Tanjung Jabung Barat,2019,67.54
7571,Kota Gorontalo,2012,74.06
5108,Buleleng,2014,69.16
5304,Timor Tengah Selatan,2018,61.58
1303,Solok,2023,70.63
1272,Kota Tanjung Balai,2017,67.41
3324,Kendal,2021,72.5
7408,Kolaka Utara,2023,71.04
5108,Buleleng,2024,74.52
7311,Bone,2021,66.4
3519,Madiun,2012,67.32
1473,Kota Dumai,2016,72.96
1374,Kota Padang Panjang,2016,76.5
9420,Keerom,2016,64.1
3217,Bandung Barat,2013,63.93
7503,Pohuwato,2011,59.85
1811,Mesuji,2013,58.16
6203,Kapuas,2023,70.75
6400,KALIMANTAN TIMUR,2014,73.82
7171,Kota Manado,2024,80.63
6100,KALIMANTAN BARAT,2020,67.66
6402,Kutai Barat,2023,73.72
1901,Bangka,2014,69.79
3401,Kulon Progo,2020,74.46
3322,Semarang,2014,71.65
1306,Padang Pariaman,2018,69.71
1608,Ogan Komering Ulu Selatan,2010,58.88
3271,Kota Bogor,2016,74.5
1273,Kota Pematang Siantar,2018,77.88
3321,Demak,2023,74.07
7172,Kota Bitung,2012,69.89
1219,Batu Bara,2022,69.51
1808,Tulangbawang,2011,63.67
1217,Samosir,2023,72.08
9102,Kaimana,2016,62.15
8205,Halmahera Utara,2011,62.31
1807,Way Kanan,2020,67.44
7406,Bombana,2019,65.65
1709,Bengkulu Tengah,2017,65.8
7300,SULAWESI SELATAN,2011,66.65
3206,Tasikmalaya,2013,62.4
7205,Donggala,2023,66.95
3204,Bandung,2011,67.78
6213,Murung Raya,2013,65.62
1811,Mesuji,2015,59.79
7406,Bombana,2012,61.82
1218,Serdang Bedagai,2012,66.14
3671,Kota Tangerang,2016,76.81
3510,Banyuwangi,2023,72.61
1303,Solok,2020,69.08
1804,Lampung Timur,2012,65.1
1473,Kota Dumai,2018,74.06
6100,KALIMANTAN BARAT,2014,64.89
9435,Intan Jaya,2020,47.79
7603,Mamasa,2024,68.37
1509,Bungo,2020,69.92
6205,Barito Utara,2022,71.21
7309,Pangkajene dan Kepulauan,2010,62.79
1505,Muaro Jambi,2021,69.55
6102,Bengkayang,2016,65.45
1606,Musi Banyuasin,2023,69.17
1509,Bungo,2014,67.93
6303,Banjar,2022,70.72
1809,Pesawaran,2021,66.14
3528,Pamekasan,2022,66.99
8171,Kota Ambon,2011,76.7
9412,Mimika,2016,71.64
3672,Kota Cilegon,2016,72.04
1113,Gayo Lues,2012,62.85
9103,Teluk Wondama,2012,54.69
3372,Kota Surakarta,2015,80.14
1871,Kota Bandar Lampung,2010,71.11
9430,Lanny Jaya,2018,47.34
3575,Kota Pasuruan,2023,77.17
7410,Konawe Utara,2022,71.1
7212,Morowali Utara,2023,69.73
1502,Merangin,2022,69.98
7303,Bantaeng,2022,69.69
8106,Seram Bagian Barat,2019,65.49
1572,Kota Sungai Penuh,2021,75.7
6308,Hulu Sungai Utara,2024,68.28
8203,Kepulauan Sula,2024,65.99
3101,Kep. Seribu,2010,64.96
1702,Rejang Lebong,2012,65.51
